# Variation explained: 0.73978 0.11998 0.03221 0.01316 0.01022 0.00929 0.00797 0.00664 0.00559 0.00532 0.00497 0.00395 0.00367 0.00357 0.00341 0.00282 0.00273 0.00219 0.00196 0.00183 0.00158 0.00146 0.00136 0.00108 0.00104 0.00095 9e-04 0.00086 0.00079 0.00074 0.00071 0.00065 0.00061 0.00059 0.00056 0.00048 0.00047 0.00043 0.00039 0.00034 0.00032 0.00029 0.00027 0.00025 0.00021 2e-04 0.00019 0.00016 0.00014 0.00013 0.00011 1e-04 1e-04 8e-05 6e-05 6e-05 5e-05
ANLN	0.14646214857158
MOG	0.146388333342856
ASPA	0.144607090170714
UGT8	0.14586329888709
LPAR1	0.14370356455288
MAG	0.150343028119976
ST18	0.148787555653571
CLDN11	0.147836126437279
OPALIN	0.138849459042883
C10orf90	0.149146529971631
SH3TC2	0.149832495143874
ENPP6	0.146893720672873
FA2H	0.148705173634688
PLLP	0.146927540782967
SLC44A1	0.146112722711026
GALNT5	0.078053197871904
GJB1	0.149977587423153
GSN	0.151050330099992
KIF6	0.145647996274076
KIF13B	0.149323222834734
GLTP	0.150187037859418
TMEM98	0.144741150293258
MYO1D	0.147678085782897
NKX6-2	0.146408090117341
EML1	0.127770076714647
CARHSP1	0.139076420247684
GAL3ST1	0.14832823684049
HAPLN2	0.146599255235802
SERINC5	0.14518349501245
PRR5L	0.151680050483226
PPP1R14A	0.149879920111521
LGI3	0.0272374758897236
PROX1	0.141716928443964
MAP6D1	0.143040215256848
SLAIN1	0.146118055680729
ARRDC3	0.10644162220069
MCAM	0.134063867795036
ANO4	0.0875265762621099
TMEM125	0.145307247249853
PRR18	0.146894500902634
SEC14L5	0.138841296172461
ANKRD28	0.0747957535084122
CDC42EP2	0.143930073619706
TBC1D2	0.144995654547057
EMILIN2	0.0861769999906
S1PR5	0.100709366294162
PPP1R13L	0.119095374179111
GNG8	0.0872576521913723
MAMDC4	0.088727009991205
GPR62	0.127325568860607
GAMT	0.141733354764712
NMRAL1	0.0979775106507864
TMC8	0.103671611543186
PDLIM2	0.0991917629673902
JOSD2	0.122625855504873
C9orf89	0.0775374527903396
CCDC13	0.0776763380999557
